retention_in_hour,count
880001, 58
880002, 2
880003, 1
880004, 1
880006, 4
880009, 1
880010, 1
880011, 1
880016, 1
880024, 12
880032, 2
880034, 2
880049, 1
880050, 3
880058, 1
880062, 3
880064, 1
880066, 2
880070, 14
880072, 1
880081, 1
880088, 58300
890000, 302
890001, 45
890002, 4
890003, 1
890004, 1
890005, 3
890006, 1
890008, 1
890009, 1
890010, 192
890014, 12
890015, 3
890016, 3
890024, 12
890025, 19
890030, 1
890032, 2
890034, 7
890036, 1
890038, 2
890039, 1
890040, 173
890045, 1
890047, 2
890048, 72
890052, 1
890062, 3
890064, 375
890065, 2
890070, 41
890082, 2
890089, 73587
900000, 21
900001, 7
900002, 1
900005, 3
900006, 1
900009, 1
900010, 2
900015, 1
900018, 1
900020, 8
900024, 2
900025, 1
900032, 1
900033, 1
900041, 1
900063, 1
900066, 2
900068, 1
900073, 1
900090, 75573
910000, 14
910001, 4
910002, 32
910004, 1
910007, 3
910011, 1
910013, 1
910023, 3
910024, 7
910027, 12
910036, 20
910044, 1
910048, 2
910054, 4
910062, 1
910064, 1
910070, 1
910072, 4
910074, 1
910082, 224
910091, 26283
920000, 2791
920001, 1
920002, 2
920005, 1
920010, 4
920011, 1
920012, 1
920015, 4
920016, 2
920022, 1
920024, 12
920025, 1
920031, 1
920036, 1
920040, 1
920051, 11
920057, 2
920058, 1
920064, 1
920067, 1
920070, 1
920072, 7
920083, 26
920084, 1267
920086, 1
920092, 4859
930000, 331
930002, 32
930004, 1
930007, 1
930008, 1
930012, 10
930017, 3
930019, 1
930023, 2
930024, 6
930025, 8
930034, 1
930048, 1
930049, 2
930064, 2
930072, 6
930074, 2
930090, 1
930093, 680
940000, 3
940002, 4
940003, 1
940008, 1
940010, 1
940012, 232
940013, 1
940015, 5
940021, 6
940024, 4
940025, 3
940027, 5
940033, 1
940037, 10
940040, 1
940053, 1
940054, 1
940060, 9
940067, 1
940074, 1
940077, 1
940094, 825
950000, 461
950001, 3
950002, 1
950003, 2
950006, 1
950011, 1
950014, 1
950019, 1
950020, 3
950021, 21
950023, 1
950024, 12
950025, 3
950027, 2
950034, 9
950039, 812
950064, 2
950084, 20
950095, 87012
960000, 18
960001, 1
960002, 5
960003, 29
960004, 4
960012, 1
960015, 3
960023, 2
960024, 41
960025, 1
960026, 1
960027, 1
960029, 1
960031, 2
960034, 4
960035, 1
960036, 1
960037, 7
960039, 1
960048, 3
960049, 2
960057, 1
960061, 2
960062, 1
960064, 2
960066, 36
960072, 1
960074, 2
960076, 1
960094, 1
960096, 23908
970000, 227
970001, 9
970002, 1
970004, 1
970006, 1
970008, 41
970012, 2
970014, 1
970015, 1
970016, 4
970019, 1
970020, 3
970021, 7
970023, 2
970024, 16
970025, 30
970026, 1
970028, 1
970030, 1
970032, 1
970034, 3
970039, 6
970046, 1
970047, 1
970048, 2
970050, 2
970052, 2
970060, 1
970062, 3
970063, 14
970064, 1
970068, 1
970070, 19
970072, 2
970073, 2
970077, 5
970082, 1
970086, 1
970089, 1
970094, 8
970097, 36172
980000, 9
980001, 2
980002, 29
980003, 1
980006, 1
980011, 1
980014, 1
980016, 1
980017, 1
980019, 1
980023, 2
980024, 11
980025, 1
980026, 10
980034, 8
980036, 9
980040, 1
980047, 1
980060, 9
980061, 2
980062, 4
980064, 1
980066, 1
980070, 3
980074, 1
980075, 1
980082, 36
980097, 1
980098, 1542
990000, 8
990001, 12
990002, 4
990003, 2
990005, 1
990008, 1
990012, 2
990014, 1
990015, 1
990016, 1
990019, 1
990020, 3
990021, 1
990024, 1
990025, 1
990031, 1
990032, 2
990033, 1
990034, 1
990035, 34
990061, 571
990062, 31
990075, 1
990099, 2833
1000000, 881
1000001, 861
1000004, 1
1000005, 1
1000016, 12
1000017, 1
1000019, 1
1000020, 1
1000021, 1
1000025, 29
1000028, 1
1000039, 261
1000052, 1
1000060, 2
1000066, 1
1000068, 1
1000097, 5
1000100, 43539
1010000, 81
1010001, 3
1010002, 38
1010004, 15
1010012, 1
1010016, 3
1010020, 186
1010025, 2
1010028, 5
1010032, 1
1010039, 1
1010053, 2
1010060, 2
1010064, 3
1010096, 4
1010101, 31636
1020000, 175
1020001, 54
1020004, 1
1020009, 2
1020013, 1
1020016, 38
1020024, 6
1020027, 4
1020039, 1
1020045, 1
1020046, 139
1020064, 1
1020077, 1
1020102, 55212
1030000, 88
1030001, 54
1030002, 3
1030004, 303
1030006, 1
1030007, 1
1030013, 2
1030016, 1
1030025, 1
1030028, 7
1030032, 1
1030038, 1
1030042, 2
1030049, 6
1030054, 6
1030062, 1
1030063, 2
1030070, 2
1030082, 1
1030103, 430
1040000, 6
1040001, 56
1040002, 4
1040006, 1
1040008, 1
1040012, 1
1040016, 2
1040020, 10
1040024, 2
1040032, 1
1040034, 1
1040042, 3
1040049, 1
1040066, 2
1040087, 1
1040104, 372
1050000, 10
1050001, 52
1050002, 2
1050004, 1
1050016, 1
1050019, 1
1050020, 10
1050024, 1
1050061, 3
1050064, 1
1050071, 1
1050097, 1
1050103, 1
1050105, 4562
1060000, 116
1060001, 52
1060002, 3
1060014, 1
1060016, 1
1060017, 1
1060018, 1
1060019, 1
1060024, 4
1060025, 1
1060034, 1
1060039, 2
1060041, 1
1060049, 1
1060052, 1
1060061, 1
1060080, 1
1060087, 1
1060097, 1
1060106, 106695
1070000, 4
1070001, 54
1070002, 3
1070009, 1
1070010, 2
1070015, 13
1070016, 2
1070019, 1
1070020, 2
1070024, 4
1070034, 1
1070042, 1
1070054, 1
1070056, 2
1070097, 8
1070107, 87477
1080000, 1
1080001, 18
1080002, 3
1080005, 2
1080018, 1
1080024, 12
1080036, 1
1080051, 1
1080052, 1
1080060, 1
1080066, 4
1080108, 116716
1090000, 4
1090001, 28
1090002, 4
1090010, 1
1090011, 1
1090020, 1
1090025, 1
1090034, 2
1090039, 6
1090040, 1
1090060, 1
1090070, 2
1090089, 1
1090097, 2
1090109, 46397
1100000, 5
1100001, 18
1100002, 2
1100012, 1
1100024, 11
1100025, 1
1100038, 1
1100057, 9
1100062, 8
1100070, 1
1100110, 78271
1110000, 3
1110001, 17
1110002, 4
1110017, 1
1110024, 2
1110032, 1
1110040, 9
1110064, 1
1110111, 204701
1120000, 3
1120001, 1
1120006, 1
1120014, 11
1120018, 1
1120024, 1
1120025, 2
1120028, 1
1120032, 2
1120036, 1
1120059, 8
1120062, 1
1120072, 2
1120112, 28924
1130000, 58
1130002, 15
1130016, 2
1130017, 7
1130023, 1
1130024, 302
1130036, 1
1130037, 1
1130041, 1
1130043, 1
1130044, 3
1130048, 39
1130049, 1
1130054, 1
1130061, 1
1130062, 2
1130064, 12
1130066, 4
1130068, 1
1130086, 2
1130088, 23
1130096, 110
1130110, 1
1130111, 2
1130113, 35840
1140000, 1
1140001, 1
1140002, 5
1140016, 1
1140018, 1
1140020, 743
1140024, 1
1140025, 2
1140026, 1
1140030, 1
1140034, 3
1140040, 7
1140048, 86
1140057, 1
1140060, 1
1140061, 23
1140062, 1
1140089, 21
1140097, 3
1140110, 1
1140114, 47562
1150000, 6
1150001, 2
1150002, 3
1150003, 1
1150004, 1
1150005, 1
1150007, 2
1150019, 1
1150022, 1
1150024, 2
1150035, 1
1150036, 3
1150056, 1
1150059, 1
1150062, 3
1150070, 2
1150108, 1
1150115, 296
1160000, 5
1160001, 8
1160003, 1
1160004, 3
1160007, 1
1160012, 1
1160018, 1
1160024, 1
1160025, 1
1160064, 1
1160108, 1
1160116, 45428
1170000, 8
1170001, 4
1170002, 2
1170007, 1
1170020, 3
1170022, 1
1170024, 1
1170059, 1
1170064, 3
1170105, 2
1170117, 87365
1180000, 8
1180001, 2
1180002, 4
1180008, 3
1180024, 4
1180032, 1
1180034, 1
1180048, 10
1180064, 1
1180080, 1
1180081, 569
1180084, 1
1180101, 1
1180118, 67491
1190000, 9
1190001, 6
1190002, 3
1190004, 2
1190013, 1
1190016, 1
1190021, 3
1190025, 1
1190034, 27
1190040, 1
1190055, 1
1190065, 1
1190112, 1
1190119, 190614
1200000, 3
1200001, 2
1200002, 2
1200016, 1
1200020, 6
1200023, 1
1200024, 2
1200033, 1
1200036, 1
1200040, 1
1200070, 1
1200096, 2
1200120, 390145
1210000, 30
1210001, 1
1210002, 5
1210004, 1
1210008, 30
1210019, 139
1210021, 1
1210023, 1
1210024, 67
1210030, 1
1210031, 1
1210032, 11
1210034, 6
1210039, 1
1210049, 11
1210056, 1
1210071, 1
1210085, 1
1210094, 1
1210097, 4
1210101, 2
1210121, 367094
1220000, 184
1220001, 75
1220002, 1
1220003, 3
1220007, 1
1220009, 1
1220012, 1
1220024, 31
1220025, 9
1220039, 1
1220045, 1
1220049, 1
1220050, 14
1220058, 1
1220062, 15
1220080, 4
1220086, 3
1220095, 1
1220097, 1
1220098, 1
1220121, 1
1220122, 329630
1230000, 4
1230001, 4
1230002, 10
1230004, 1
1230010, 1
1230026, 4
1230034, 4
1230048, 1
1230060, 2
1230065, 1
1230067, 1
1230070, 1
1230096, 1
1230122, 1
1230123, 396729
1240002, 1
1240010, 1
1240020, 2
1240029, 1
1240039, 4
1240061, 1
1240069, 1
1240124, 325107
1250000, 1
1250002, 1
1250003, 1
1250012, 1
1250019, 1
1250025, 2
1250029, 17
1250056, 3
1250066, 114
1250070, 7
1250075, 30
1250122, 1
1250125, 170869
1260000, 2708
1260003, 1
1260004, 3
1260008, 2
1260019, 3
1260024, 1
1260025, 1
1260028, 23
1260031, 812
1260043, 1
1260061, 4
1260062, 16
1260065, 13
1260070, 1875
1260072, 2
1260126, 231
1270003, 3
1270034, 3
1270062, 1
1270067, 1
1270127, 1156
1280001, 2
1280006, 1
1280007, 1
1280014, 1
1280031, 1
1280066, 1
1280121, 2
1280128, 39282
1290005, 1
1290006, 1
1290007, 1
1290024, 1
1290031, 1
1290046, 5
1290129, 127
1300000, 7
1300005, 1
1300007, 3
1300010, 1
1300020, 2
1300031, 1
1300034, 6
1300036, 1
1300041, 2
1300062, 10
1300070, 2
1300081, 1
1300128, 1
1300130, 41218
1310000, 487
1310005, 13
1310020, 1
1310024, 1
1310028, 2
1310031, 261
1310065, 4
1310070, 204
1310097, 2
1310101, 8
1310131, 25703
1320000, 13
1320006, 2
1320019, 1
1320024, 2
1320028, 2
1320031, 1
1320034, 8
1320041, 5
1320070, 10
1320132, 35721
1330000, 5
1330003, 2
1330015, 1
1330025, 1
1330034, 7
1330041, 3
1330062, 3
1330097, 2
1330133, 109303
1340000, 7
1340001, 2
1340003, 1
1340004, 1
1340007, 3
1340013, 139
1340014, 2
1340016, 2
1340019, 1
1340024, 1
1340040, 2
1340064, 1
1340070, 2
1340134, 59425
1350000, 1
1350001, 11
1350006, 1
1350025, 9
1350031, 1
1350040, 1
1350052, 10
1350063, 1
1350082, 8
1350135, 123247
1360000, 5
1360004, 1
1360008, 1
1360014, 1
1360020, 2
1360024, 3
1360038, 1
1360057, 6
1360062, 13
1360065, 9
1360083, 21
1360097, 2
1360136, 17423
1370000, 54
1370007, 1
1370014, 2
1370016, 12
1370024, 1
1370039, 1
1370040, 25
1370043, 1
1370044, 3
1370048, 4
1370054, 1
1370062, 14
1370065, 1
1370066, 3
1370084, 76
1370096, 62
1370099, 1
1370137, 126717
1380000, 5
1380008, 1
1380012, 2
1380020, 567
1380024, 8
1380034, 1
1380041, 1
1380054, 2
1380085, 18
1380138, 70361
1390000, 2
1390003, 7
1390024, 1
1390041, 3
1390070, 5
1390086, 16
1390139, 54387
1400000, 13
1400001, 2
1400003, 1
1400007, 2
1400025, 1
1400041, 3
1400062, 2
1400087, 9
1400124, 3
1400140, 13367
1410000, 8
1410003, 1
1410020, 2
1410024, 2
1410064, 2
1410070, 8
1410091, 1
1410141, 132084
1420000, 2
1420005, 1
1420017, 1
1420020, 4
1420024, 3
1420045, 1
1420109, 1
1420142, 27212
1430000, 9
1430024, 1
1430064, 1
1430069, 2
1430070, 7
1430143, 20239
1440003, 2
1440009, 10
1440010, 129
1440019, 1
1440024, 1
1440064, 1
1440122, 1
1440143, 285
1440144, 251115
1450000, 4
1450001, 1
1450003, 1
1450024, 4
1450070, 3
1450145, 333362
1460000, 5
1460030, 1
1460032, 1
1460049, 2
1460073, 2
1460080, 1
1460146, 344092
1470000, 4
1470001, 1
1470002, 1
1470024, 1
1470025, 1
1470050, 2
1470147, 353293
1480024, 1
1480034, 1
1480038, 1
1480042, 1
1480048, 1
1480148, 344499
1490024, 1
1490149, 338043
1500006, 1
1500009, 1
1500012, 1
1500122, 1
1500150, 73263
1510000, 2
1510001, 1
1510029, 1
1510151, 1775
1520033, 1
1520041, 1
1520071, 1
1520152, 114
1530003, 1
1530007, 1
1530037, 1
1530153, 12413
1540024, 1
1540154, 146616
1550147, 1
1550155, 87535
1560156, 50809
1570124, 3
1570157, 31324
1580086, 1
1580158, 78996
1590084, 2
1590109, 1
1590159, 7249
1600160, 30395
1610019, 1
1610161, 15194
1620000, 24
1620016, 1
1620040, 3
1620048, 83
1620096, 71
1620162, 9980
1630163, 76116
1640164, 129
1650165, 108341
1660166, 18626
1670167, 174164
